Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dad,2017-05-26 21:56:02,00:45:28,Autoplayed: user action: Unspecified; ,House of Cards: Season 2: Chapter 18 (Episode 5),,FireTV Stick 2016,00:46:52,00:46:52,US (United States)
Dad,2017-05-25 23:35:19,00:45:34,,House of Cards: Season 2: Chapter 17 (Episode 4),,FireTV Stick 2016,00:47:46,00:47:46,US (United States)
Dad,2017-05-25 22:46:31,00:48:44,,House of Cards: Season 2: Chapter 16 (Episode 3),,FireTV Stick 2016,00:48:54,00:48:54,US (United States)
Dad,2017-05-24 23:41:32,00:00:06,,House of Cards: Season 2: Chapter 16 (Episode 3),,FireTV Stick 2016,00:00:12,Not latest view,US (United States)
Dad,2017-05-24 22:55:00,00:46:30,,House of Cards: Season 2: Chapter 15 (Episode 2),,FireTV Stick 2016,00:46:36,00:46:36,US (United States)
Dad,2017-05-24 22:07:35,00:47:22,,House of Cards: Season 2: Chapter 14 (Episode 1),,FireTV Stick 2016,00:47:22,00:47:22,US (United States)
Dad,2017-05-23 23:03:58,00:46:13,,House of Cards: Season 1: Chapter 13 (Episode 13),,FireTV Stick 2016,00:47:52,00:47:52,US (United States)
Dad,2017-05-23 22:12:46,00:50:51,,House of Cards: Season 1: Chapter 12 (Episode 12),,FireTV Stick 2016,00:53:11,00:53:11,US (United States)
Dad,2017-05-22 22:26:16,00:50:43,,House of Cards: Season 1: Chapter 11 (Episode 11),,FireTV Stick 2016,00:52:24,00:52:24,US (United States)
Dad,2017-05-22 21:36:15,00:49:03,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 10 (Episode 10),,FireTV Stick 2016,00:52:39,00:52:39,US (United States)
Dad,2017-05-21 21:45:56,00:47:55,,House of Cards: Season 1: Chapter 9 (Episode 9),,FireTV Stick 2016,00:49:15,00:49:15,US (United States)
Dad,2017-05-21 21:00:52,00:44:37,,House of Cards: Season 1: Chapter 8 (Episode 8),,FireTV Stick 2016,00:47:07,00:47:07,US (United States)
Dad,2017-05-21 19:53:02,00:49:49,,House of Cards: Season 1: Chapter 7 (Episode 7),,FireTV Stick 2016,00:52:09,00:52:09,US (United States)
Dad,2017-05-21 19:52:31,00:00:04,,House of Cards: Season 1: Chapter 7 (Episode 7),,FireTV Stick 2016,00:01:54,Not latest view,US (United States)
Dad,2017-05-21 15:06:23,00:00:10,,House of Cards: Season 1: Chapter 7 (Episode 7),,FireTV Stick 2016,00:01:52,Not latest view,US (United States)
Dad,2017-05-21 14:20:00,00:46:02,,House of Cards: Season 1: Chapter 6 (Episode 6),,FireTV Stick 2016,00:47:49,00:47:49,US (United States)
Dad,2017-05-21 14:18:59,00:00:39,,House of Cards: Season 1: Chapter 6 (Episode 6),,FireTV Stick 2016,00:00:39,Not latest view,US (United States)
Dad,2017-05-21 01:23:37,00:48:06,,House of Cards: Season 1: Chapter 5 (Episode 5),,FireTV Stick 2016,00:49:53,00:49:53,US (United States)
Dad,2017-05-21 00:37:09,00:46:19,,House of Cards: Season 1: Chapter 4 (Episode 4),,FireTV Stick 2016,00:48:55,00:48:55,US (United States)
Dad,2017-05-20 23:47:38,00:49:08,,House of Cards: Season 1: Chapter 3 (Episode 3),,FireTV Stick 2016,00:49:08,00:49:08,US (United States)
Dad,2017-05-20 18:42:54,00:45:27,,House of Cards: Season 1: Chapter 2 (Episode 2),,FireTV Stick 2016,00:47:00,00:47:00,US (United States)
Dad,2017-05-20 18:41:23,00:00:39,,House of Cards: Season 1: Chapter 2 (Episode 2),,FireTV Stick 2016,00:00:39,Not latest view,US (United States)
Dad,2017-05-19 22:56:28,00:54:01,,House of Cards: Season 1: Chapter 1 (Episode 1),,FireTV Stick 2016,00:54:01,00:54:01,US (United States)
Dad,2017-05-17 00:46:05,00:01:30,,Madam Secretary: Season 1: Chains of Command (Episode 13),,FireTV Stick 2016,00:01:30,Not latest view,US (United States)
Dad,2017-05-17 00:02:35,00:43:26,,Madam Secretary: Season 1: Standoff (Episode 12),,FireTV Stick 2016,00:43:26,00:43:26,US (United States)
Dad,2017-05-14 18:55:24,01:31:49,Autoplayed: user action: Unspecified; ,London Has Fallen,,FireTV Stick 2016,01:31:49,01:31:49,US (United States)
Dad,2017-04-23 23:27:32,01:39:02,Autoplayed: user action: Unspecified; ,Rage,,FireTV Stick 2014,01:38:14,01:38:14,US (United States)
Dad,2017-04-23 21:22:28,01:55:55,Autoplayed: user action: Unspecified; ,Becoming Jane,,FireTV Stick 2014,01:55:22,01:55:22,US (United States)
Dad,2017-04-23 21:21:28,00:00:21,Autoplayed: user action: None; ,Jane Eyre,,FireTV Stick 2014,00:00:21,00:00:21,US (United States)
Dad,2017-04-23 21:21:06,00:00:08,Autoplayed: user action: None; ,Mona Lisa Smile,,FireTV Stick 2014,00:00:08,00:00:08,US (United States)
Dad,2017-04-23 19:29:18,01:47:04,Autoplayed: user action: Unspecified; ,Chicago,,FireTV Stick 2014,01:47:04,01:47:04,US (United States)
Dad,2017-04-16 22:47:28,00:42:07,Autoplayed: user action: Unspecified; ,Into the Badlands: Season 1: Hand of Five Poisons (Episode 6),,FireTV Stick 2014,00:42:07,00:42:07,US (United States)
Dad,2017-04-02 21:36:19,00:42:33,Autoplayed: user action: Unspecified; ,Into the Badlands: Season 1: Snake Creeps Down (Episode 5),,FireTV Stick 2014,00:42:33,00:42:33,US (United States)
Dad,2017-04-01 22:32:38,00:41:51,,Into the Badlands: Season 1: Two Tigers Subdue Dragons (Episode 4),,FireTV Stick 2014,00:41:55,00:41:55,US (United States)
Dad,2017-04-01 21:50:35,00:41:10,,Into the Badlands: Season 1: White Stork Spreads Wings (Episode 3),,FireTV Stick 2014,00:41:14,00:41:14,US (United States)
Dad,2017-04-01 20:58:33,00:42:38,,Into the Badlands: Season 1: Fist Like a Bullet (Episode 2),,FireTV Stick 2014,00:42:42,00:42:42,US (United States)
Dad,2017-04-01 20:33:58,00:24:27,,Into the Badlands: Season 1: The Fort (Episode 1),,FireTV Stick 2014,00:43:48,00:43:48,US (United States)
Dad,2017-03-28 01:29:59,00:19:23,Autoplayed: user action: Unspecified; ,Into the Badlands: Season 1: The Fort (Episode 1),,FireTV Stick 2014,00:19:23,Not latest view,US (United States)
Dad,2017-03-26 01:19:38,01:32:04,Autoplayed: user action: Unspecified; ,Fed Up,,FireTV Stick 2014,01:32:04,01:32:04,US (United States)
Dad,2017-03-24 22:41:45,01:35:19,Autoplayed: user action: Unspecified; ,Pete's Dragon,,FireTV Stick 2014,01:35:19,01:35:19,US (United States)
Dad,2017-03-22 12:45:44,01:36:44,Autoplayed: user action: Unspecified; ,Fed Up,,FireTV Stick 2014,01:35:47,Not latest view,US (United States)
Dad,2017-03-21 01:28:28,00:00:03,Autoplayed: user action: None; ,Fed Up,,FireTV Stick 2014,00:00:03,Not latest view,US (United States)
Dad,2017-03-21 01:27:04,00:00:23,Autoplayed: user action: Unspecified; ,Fed Up,,FireTV Stick 2014,00:00:23,Not latest view,US (United States)
Dad,2017-03-21 00:27:12,00:00:03,,Fed Up,,Apple iPhone 6,00:00:03,Not latest view,US (United States)
Dad,2017-03-04 20:41:55,01:42:49,Autoplayed: user action: Unspecified; ,Generation Iron,,FireTV Stick 2014,01:42:49,01:42:49,US (United States)
Dad,2017-02-25 14:31:17,00:55:22,Autoplayed: user action: Unspecified; ,Finding Traction,,Sony PS3,00:55:22,00:55:22,US (United States)
Dad,2017-02-21 20:41:42,00:49:19,Autoplayed: user action: Unspecified; ,Metallica: Some Kind of Monster: Collection 1: Metallica: Some Kind of Monster (Episode 1),,Sony PS3,02:21:06,02:21:06,US (United States)
Dad,2017-02-21 01:13:23,01:28:28,Autoplayed: user action: Unspecified; ,Metallica: Some Kind of Monster: Collection 1: Metallica: Some Kind of Monster (Episode 1),,Sony PS3,01:31:48,Not latest view,US (United States)
Dad,2017-02-21 01:02:55,00:03:23,Autoplayed: user action: Unspecified; ,Metallica: Some Kind of Monster: Collection 1: Metallica: Some Kind of Monster (Episode 1),,FireTV Stick 2014,00:03:23,Not latest view,US (United States)
Dad,2017-02-19 23:33:24,00:33:54,Autoplayed: user action: Unspecified; ,Zootopia,,FireTV Stick 2014,00:33:54,00:33:54,US (United States)
Dad,2017-02-19 23:05:03,00:00:20,,Finding Dory,,FireTV Stick 2014,00:02:18,00:02:18,US (United States)
Dad,2017-02-19 21:04:08,00:02:00,,Finding Dory,,FireTV Stick 2014,00:02:00,Not latest view,US (United States)
Dad,2017-02-19 20:30:52,00:21:45,,Finding Dory,,FireTV Stick 2014,01:37:17,Not latest view,US (United States)
Dad,2017-02-19 19:00:58,01:12:09,Autoplayed: user action: Unspecified; ,Finding Dory,,FireTV Stick 2014,01:15:33,Not latest view,US (United States)
Dad,2017-02-19 18:50:47,00:03:25,Autoplayed: user action: Unspecified; ,Finding Dory,,FireTV Stick 2014,00:03:25,Not latest view,US (United States)
Dad,2017-02-12 23:01:01,00:22:59,,Family Guy: Season 9: Welcome Back Carter (Episode 4),,DefaultWidevineAndroidTablets (Amazon_KFGIWI),00:21:19,00:21:19,US (United States)
Dad,2017-02-12 22:39:11,00:21:45,,Family Guy: Season 9: Excellence in Broadcasting (Episode 3),,DefaultWidevineAndroidTablets (Amazon_KFGIWI),00:21:45,00:21:45,US (United States)
Dad,2017-02-12 22:36:10,00:02:31,,Family Guy: Season 9: Friends of Peter G (Episode 12),,DefaultWidevineAndroidTablets (Amazon_KFGIWI),00:21:28,00:21:28,US (United States)
Dad,2017-02-09 00:13:24,01:35:21,,The Jungle Book (2016),,DefaultWidevineAndroidTablets (Amazon_KFGIWI),01:36:47,01:36:47,US (United States)
Dad,2017-02-06 20:46:19,00:01:20,,The Jungle Book (2016),,DefaultWidevineAndroidTablets (Amazon_KFGIWI),00:01:20,Not latest view,US (United States)
Dad,2017-01-17 01:00:44,00:40:21,,Nymphomaniac: Volume II,,Apple iPhone 6,01:59:07,01:59:07,US (United States)
Dad,2017-01-01 03:15:18,00:00:07,,Trollhunters: Tales of Arcadia: Part 1: Becoming: Part 1 (Episode 1),,Sony PS3,00:00:07,00:00:07,US (United States)
Dad,2017-01-01 01:26:48,01:46:41,Autoplayed: user action: None; ,The Finest Hours,,Sony PS3,01:52:29,01:52:29,US (United States)
Dad,2017-01-01 01:18:29,00:05:50,Autoplayed: user action: Unspecified; ,The Finest Hours,,FireTV Stick 2014,00:05:50,Not latest view,US (United States)
Dad,2016-11-27 19:31:33,00:00:03,,The Crown: Season 1: Wolferton Splash (Episode 1),,Sony PS3,00:00:03,Not latest view,US (United States)
Dad,2016-11-27 18:21:34,01:00:44,,True Memoirs of an International Assassin,,Sony PS3,01:36:18,01:36:18,US (United States)
Dad,2016-11-27 01:54:07,00:35:36,,True Memoirs of an International Assassin,,Chrome PC (Cadmium),00:35:36,Not latest view,US (United States)
Dad,2016-11-10 00:24:51,00:55:03,,Second Chance Dogs,,Apple iPhone 6,00:55:05,Not latest view,US (United States)
Dad,2016-11-04 00:31:12,00:51:29,,Valley Uprising,,Apple iPhone 6,01:35:24,01:35:24,US (United States)
Dad,2016-11-03 23:11:24,00:44:01,,Valley Uprising,,Apple iPhone 6,00:44:01,Not latest view,US (United States)
Dad,2016-10-22 22:42:08,00:23:35,,Knuckleball!,,Apple iPhone 6,01:31:15,01:31:15,US (United States)
Dad,2016-10-22 01:35:29,00:06:56,,Knuckleball!,,Apple iPhone 6,01:07:40,Not latest view,US (United States)
Dad,2016-10-22 00:55:35,00:39:37,,Knuckleball!,,Apple iPhone 6,01:00:48,Not latest view,US (United States)
Dad,2016-10-19 23:34:34,00:21:22,,Knuckleball!,,Apple iPhone 6,00:21:14,Not latest view,US (United States)
Dad,2016-09-27 16:59:36,01:24:13,,From Fat to Finish Line,,Apple iPhone 6,01:24:14,01:24:14,US (United States)
Dad,2016-08-14 00:46:36,01:40:26,,"Bigger, Stronger, Faster",,Mobile,01:44:36,01:44:36,US (United States)
Dad,2016-08-14 00:18:54,00:04:12,,"Bigger, Stronger, Faster",,Mobile,00:04:12,Not latest view,US (United States)
Dad,2016-08-13 21:45:02,01:24:13,,Fastball,,Apple iPhone 6,01:24:14,01:24:14,US (United States)
Dad,2016-07-24 00:13:37,01:53:44,Autoplayed: user action: Unspecified; ,Gridlocked,,Sony PS3,01:53:34,01:53:34,US (United States)
Dad,2016-07-24 00:09:35,00:01:27,Autoplayed: user action: Unspecified; ,No Filter,,Sony PS3,00:01:27,00:01:27,US (United States)
Dad,2016-07-03 19:18:06,00:58:35,,Fittest on Earth 2015,,Apple iPhone 6,01:44:08,01:44:08,US (United States)
Dad,2016-07-03 17:50:55,00:45:40,,Fittest on Earth 2015,,Apple iPhone 6,00:45:40,Not latest view,US (United States)
Dad,2016-04-07 23:43:00,01:28:31,,The Barkley Marathons: The Race That Eats Its Young,,Amazon Kindle Fire 2011,01:28:29,01:28:29,US (United States)
Dad,2016-01-18 22:26:05,01:21:04,,Penguins of Madagascar: The Movie,,Apple iPhone 6,01:21:04,01:21:04,US (United States)
Dad,2015-09-02 23:31:37,00:58:12,,"Orange Is the New Black: Season 3: Fear, and Other Smells (Episode 8)",,Sony PS3,00:58:12,00:58:12,US (United States)
Dad,2015-09-02 23:11:44,00:19:49,,Orange Is the New Black: Season 3: Tongue-Tied (Episode 7),,Sony PS3,00:59:07,00:59:07,US (United States)
Dad,2015-09-02 22:03:55,00:39:20,,Orange Is the New Black: Season 3: Tongue-Tied (Episode 7),,Apple iPhone 5 with GSM,00:39:20,Not latest view,US (United States)
Dad,2015-08-13 23:10:48,00:51:46,,Orange Is the New Black: Season 3: Ching Chong Chang (Episode 6),,Sony PS3,00:51:46,00:51:46,US (United States)
Dad,2015-08-13 23:09:44,00:01:00,,Orange Is the New Black: Season 3: Fake It Till You Fake It Some More (Episode 5),,Sony PS3,00:58:01,00:58:01,US (United States)
Dad,2015-07-05 17:28:38,00:58:00,,Orange Is the New Black: Season 3: Fake It Till You Fake It Some More (Episode 5),,Sony PS3,00:57:03,Not latest view,US (United States)
Dad,2015-06-29 00:32:16,00:18:35,,Orange Is the New Black: Season 3: Finger in the Dyke (Episode 4),,Sony PS3,00:57:17,00:57:17,US (United States)
Dad,2015-06-28 22:29:21,00:38:42,,Orange Is the New Black: Season 3: Finger in the Dyke (Episode 4),,Sony PS3,00:38:42,Not latest view,US (United States)
Dad,2015-06-19 00:27:12,00:08:35,,Bleach: The Substitute: Episode 17,,Amazon Kindle Fire 2011,00:08:35,00:08:35,US (United States)
Dad,2015-06-19 00:02:03,00:20:23,,Bleach: The Substitute: Episode 16,,Amazon Kindle Fire 2011,00:21:31,00:21:31,US (United States)
Dad,2015-06-18 23:59:34,00:00:09,,Bleach: The Substitute: Episode 16,,Amazon Kindle Fire 2011,00:00:00,Not latest view,US (United States)
Dad,2015-06-18 23:01:10,00:01:01,,Bleach: The Substitute: Episode 16,,Amazon Kindle Fire 2011,00:01:01,Not latest view,US (United States)
Dad,2015-06-18 22:37:09,00:22:02,,Bleach: The Substitute: Episode 15,,Amazon Kindle Fire 2011,00:21:37,00:21:37,US (United States)
Dad,2015-06-18 22:13:42,00:21:54,,Bleach: The Substitute: Episode 14,,Amazon Kindle Fire 2011,00:21:54,00:21:54,US (United States)
Dad,2015-06-18 21:49:34,00:21:36,,Bleach: The Substitute: Episode 13,,Amazon Kindle Fire 2011,00:21:35,00:21:35,US (United States)
Dad,2015-06-18 21:23:15,00:22:26,,Bleach: The Substitute: Episode 12,,Amazon Kindle Fire 2011,00:22:15,00:22:15,US (United States)
Dad,2015-06-18 21:21:34,00:00:04,,Bleach: The Substitute: Episode 11,,Amazon Kindle Fire 2011,00:22:41,00:22:41,US (United States)
Dad,2015-06-18 20:56:25,00:22:14,,Bleach: The Substitute: Episode 11,,Amazon Kindle Fire 2011,00:21:49,Not latest view,US (United States)
Dad,2015-06-18 20:53:42,00:00:09,,Bleach: The Substitute: Episode 11,,Amazon Kindle Fire 2011,00:00:09,Not latest view,US (United States)
Dad,2015-06-16 11:14:40,00:50:37,,Orange Is the New Black: Season 3: Empathy Is a Boner Killer (Episode 3),,Amazon Kindle Fire 2011,00:55:52,00:55:52,US (United States)
Dad,2015-06-16 10:57:22,00:05:16,,Orange Is the New Black: Season 3: Empathy Is a Boner Killer (Episode 3),,Amazon Kindle Fire 2011,00:05:16,Not latest view,US (United States)
Dad,2015-06-15 18:43:23,00:37:45,,Orange Is the New Black: Season 3: Bed Bugs and Beyond (Episode 2),,Amazon Kindle Fire 2011,00:57:22,00:57:22,US (United States)
Dad,2015-06-15 15:01:15,00:18:43,,Orange Is the New Black: Season 3: Bed Bugs and Beyond (Episode 2),,Amazon Kindle Fire 2011,00:19:40,Not latest view,US (United States)
Dad,2015-06-15 14:59:19,00:01:26,,Orange Is the New Black: Season 3: Bed Bugs and Beyond (Episode 2),,Apple iPhone 5 with GSM,00:01:26,Not latest view,US (United States)
Dad,2015-06-13 21:28:43,00:52:30,,Orange Is the New Black: Season 3: Mother's Day (Episode 1),,Amazon Kindle Fire 2011,00:52:29,00:52:29,US (United States)
Dad,2015-04-06 00:28:37,01:00:41,,Doctor Who: Season 7: The Time of the Doctor (Episode 16),,Sony PS3,01:00:41,01:00:41,US (United States)
Dad,2015-04-03 13:08:20,00:00:19,,Doctor Who: Season 7: The Time of the Doctor (Episode 16),,Chrome PC (Cadmium),00:00:19,Not latest view,US (United States)
Dad,2015-04-03 13:07:11,00:00:40,,Doctor Who: Season 7: The Time of the Doctor (Episode 16),,Chrome PC (Cadmium),00:00:19,Not latest view,US (United States)
Dad,2015-03-31 01:23:05,00:49:00,,Doctor Who: Season 7: The Day of the Doctor (Episode 15),,Amazon Kindle Fire 2011,01:16:30,01:16:30,US (United States)
Dad,2015-03-30 21:30:27,00:27:31,,Doctor Who: Season 7: The Day of the Doctor (Episode 15),,Sony PS3,00:27:31,Not latest view,US (United States)
Dad,2015-03-29 19:25:10,00:44:21,,Doctor Who: Season 7: The Name of the Doctor (Episode 14),,Chrome PC (Cadmium),00:44:21,00:44:21,US (United States)
Dad,2015-03-29 18:40:41,00:44:25,,Doctor Who: Season 7: Nightmare in Silver (Episode 13),,Chrome PC (Cadmium),00:44:25,00:44:25,US (United States)
Dad,2015-03-28 21:22:58,00:44:20,,Doctor Who: Season 7: The Crimson Horror (Episode 12),,Sony PS3,00:44:20,00:44:20,US (United States)
Dad,2015-03-28 15:51:40,00:44:22,,Doctor Who: Season 7: Journey to the Centre of the TARDIS (Episode 11),,Sony PS3,00:44:22,00:44:22,US (United States)
Dad,2015-03-28 15:06:56,00:44:41,,Doctor Who: Season 7: Hide (Episode 10),,Sony PS3,00:44:41,00:44:41,US (United States)
Dad,2015-03-28 01:53:53,00:41:04,,Doctor Who: Season 7: Cold War (Episode 9),,Sony PS3,00:41:04,00:41:04,US (United States)
Dad,2015-03-28 01:23:07,00:27:37,,Doctor Who: Season 7: The Rings of Akhaten (Episode 8),,Sony PS3,00:43:43,00:43:43,US (United States)
Dad,2015-03-27 19:08:26,00:16:07,,Doctor Who: Season 7: The Rings of Akhaten (Episode 8),,Sony PS3,00:16:07,Not latest view,US (United States)
Dad,2015-03-15 00:35:51,00:44:51,,Doctor Who: Season 7: The Bells of Saint John (Episode 7),,Sony PS3,00:44:51,00:44:51,US (United States)
Dad,2015-03-14 23:33:13,00:57:51,,Doctor Who: Season 7: The Snowmen (Episode 6),,Sony PS3,00:59:04,00:59:04,US (United States)
Dad,2015-03-14 23:12:35,00:01:11,,Doctor Who: Season 7: The Snowmen (Episode 6),,Amazon Kindle Fire 2011,00:01:11,Not latest view,US (United States)
Dad,2015-03-14 01:02:00,00:44:25,,Doctor Who: Season 7: The Angels Take Manhattan (Episode 5),,Amazon Kindle Fire 2011,00:44:01,00:44:01,US (United States)
Dad,2015-02-25 01:14:54,00:41:00,,Doctor Who: Season 7: The Power of Three (Episode 4),,Chrome PC (Cadmium),00:41:00,00:41:00,US (United States)
Dad,2015-02-18 02:00:10,00:44:14,,Doctor Who: Season 7: A Town Called Mercy (Episode 3),,Amazon Kindle Fire 2011,00:44:14,00:44:14,US (United States)
Dad,2015-02-16 02:32:56,00:07:05,,Doctor Who: Season 7: Dinosaurs on a Spaceship (Episode 2),,Amazon Kindle Fire 2011,00:45:09,00:45:09,US (United States)
Dad,2015-02-16 01:49:48,00:36:15,,Doctor Who: Season 7: Dinosaurs on a Spaceship (Episode 2),,Amazon Kindle Fire 2011,00:38:06,Not latest view,US (United States)
Dad,2015-02-16 01:44:17,00:03:38,,Doctor Who: Season 7: Dinosaurs on a Spaceship (Episode 2),,Amazon Kindle Fire 2011,00:03:38,Not latest view,US (United States)
Dad,2015-02-15 01:16:10,00:11:45,,Doctor Who: Season 7: Asylum of the Daleks (Episode 1),,Amazon Kindle Fire 2011,00:48:47,00:48:47,US (United States)
Dad,2015-02-14 23:21:10,00:37:02,,Doctor Who: Season 7: Asylum of the Daleks (Episode 1),,Amazon Kindle Fire 2011,00:37:02,Not latest view,US (United States)
Dad,2015-02-14 02:15:47,00:58:24,,"Doctor Who: Season 6: The Doctor, The Widow and the Wardrobe (Episode 14)",,Amazon Kindle Fire 2011,00:58:24,00:58:24,US (United States)
Dad,2015-02-14 01:01:27,00:45:43,,Doctor Who: Season 6: The Wedding of River Song (Episode 13),,Amazon Kindle Fire 2011,00:45:42,00:45:42,US (United States)
Dad,2015-02-13 02:42:32,00:17:17,,Doctor Who: Season 6: Closing Time (Episode 12),,Amazon Kindle Fire 2011,00:45:27,00:45:27,US (United States)
Dad,2015-02-13 02:07:15,00:28:10,,Doctor Who: Season 6: Closing Time (Episode 12),,Amazon Kindle Fire 2011,00:28:10,Not latest view,US (United States)
Dad,2015-02-11 23:45:42,00:48:10,,Doctor Who: Season 6: The God Complex (Episode 11),,Amazon Kindle Fire 2011,00:48:10,00:48:10,US (United States)
Dad,2015-02-10 01:32:37,00:43:06,,Doctor Who: Season 6: The Girl Who Waited (Episode 10),,Amazon Kindle Fire 2011,00:46:18,00:46:18,US (United States)
Dad,2015-02-07 23:47:57,00:03:11,,Doctor Who: Season 6: The Girl Who Waited (Episode 10),,Sony PS3,00:03:12,Not latest view,US (United States)
Dad,2015-02-07 23:05:18,00:42:35,,Doctor Who: Season 6: Night Terrors (Episode 9),,Sony PS3,00:42:43,00:42:43,US (United States)
Dad,2015-02-07 03:39:25,00:48:28,,Doctor Who: Season 6: Let's Kill Hitler (Episode 8),,Amazon Kindle Fire 2011,00:48:28,00:48:28,US (United States)
Dad,2015-02-07 02:30:24,00:48:34,,Doctor Who: Season 6: A Good Man Goes to War (Episode 7),,Amazon Kindle Fire 2011,00:48:34,00:48:34,US (United States)
Dad,2015-02-05 23:30:06,00:45:28,,Doctor Who: Season 6: The Almost People (Episode 6),,Amazon Kindle Fire 2011,00:45:28,00:45:28,US (United States)
Dad,2015-02-05 01:27:08,00:43:01,,Doctor Who: Season 6: The Rebel Flesh (Episode 5),,Sony PS3,00:43:01,00:43:01,US (United States)
Dad,2015-02-03 01:36:51,00:46:53,,Doctor Who: Season 6: The Doctor's Wife (Episode 4),,Amazon Kindle Fire 2011,00:46:08,00:46:08,US (United States)
Dad,2015-02-02 01:27:20,00:45:07,,Doctor Who: Season 6: The Curse of the Black Spot (Episode 3),,Amazon Kindle Fire 2011,00:45:07,00:45:07,US (United States)
Dad,2015-02-01 00:49:14,00:46:19,,Doctor Who: Season 6: Day of the Moon (Episode 2),,Amazon Kindle Fire 2011,00:46:19,00:46:19,US (United States)
Dad,2015-01-31 23:40:47,00:43:35,,Doctor Who: Season 6: The Impossible Astronaut (Episode 1),,Amazon Kindle Fire 2011,00:43:49,00:43:49,US (United States)
Dad,2015-01-31 21:33:54,00:00:15,,Doctor Who: Season 6: The Impossible Astronaut (Episode 1),,Amazon Kindle Fire 2011,00:00:15,Not latest view,US (United States)
Dad,2015-01-30 00:10:24,01:00:31,,Doctor Who: Season 5: A Christmas Carol (Episode 14),,Sony PS3,01:00:31,01:00:31,US (United States)
Dad,2015-01-29 01:13:47,00:51:47,,Doctor Who: Season 5: The Big Bang (Episode 13),,Sony PS3,00:53:21,00:53:21,US (United States)
Dad,2015-01-29 01:08:15,00:00:04,,Doctor Who: Season 5: The Big Bang (Episode 13),,Sony PS3,00:01:36,Not latest view,US (United States)
Dad,2015-01-29 00:19:53,00:48:18,,Doctor Who: Season 5: The Pandorica Opens (Episode 12),,Sony PS3,00:48:20,00:48:20,US (United States)
Dad,2015-01-29 00:19:16,00:00:17,,Doctor Who: Season 5: The Pandorica Opens (Episode 12),,Sony PS3,00:00:26,Not latest view,US (United States)
Dad,2015-01-28 01:38:38,00:42:15,,Doctor Who: Season 5: The Lodger (Episode 11),,Sony PS3,00:42:17,00:42:17,US (United States)
Dad,2015-01-28 00:46:43,00:46:30,,Doctor Who: Season 5: Vincent and the Doctor (Episode 10),,Sony PS3,00:46:30,00:46:30,US (United States)
Dad,2015-01-27 01:12:36,00:45:39,,Doctor Who: Season 5: Cold Blood (Episode 9),,Apple iPhone 5 with GSM,00:45:39,00:45:39,US (United States)
Dad,2015-01-26 02:15:51,00:17:06,,Doctor Who: Season 5: The Hungry Earth (Episode 8),,Amazon Kindle Fire 2011,00:43:11,00:43:11,US (United States)
Dad,2015-01-26 01:15:23,00:02:36,,Doctor Who: Season 5: The Hungry Earth (Episode 8),,Amazon Kindle Fire 2011,00:26:06,Not latest view,US (United States)
Dad,2015-01-26 01:06:13,00:02:23,,Doctor Who: Season 5: The Hungry Earth (Episode 8),,Amazon Kindle Fire 2011,00:23:31,Not latest view,US (United States)
Dad,2015-01-26 00:40:29,00:01:35,,Doctor Who: Season 5: The Hungry Earth (Episode 8),,Amazon Kindle Fire 2011,00:21:09,Not latest view,US (United States)
Dad,2015-01-25 23:56:02,00:19:26,,Doctor Who: Season 5: The Hungry Earth (Episode 8),,Amazon Kindle Fire 2011,00:19:36,Not latest view,US (United States)
Dad,2015-01-25 02:15:28,00:00:09,,Doctor Who: Season 5: The Hungry Earth (Episode 8),,Sony PS3,00:00:10,Not latest view,US (United States)
Dad,2015-01-25 01:21:25,00:44:07,,Doctor Who: Season 5: Amy's Choice (Episode 7),,Sony PS3,00:44:15,00:44:15,US (United States)
Dad,2015-01-25 00:28:20,00:48:05,,Doctor Who: Season 5: The Vampires of Venice (Episode 6),,Sony PS3,00:48:05,00:48:05,US (United States)
Dad,2015-01-25 00:26:32,00:01:30,,Doctor Who: Season 5: Flesh and Stone (Episode 5),,Sony PS3,00:01:40,00:01:40,US (United States)
Dad,2015-01-22 02:18:24,00:40:03,,Doctor Who: Season 5: Flesh and Stone (Episode 5),,Sony PS3,00:41:21,Not latest view,US (United States)
Dad,2015-01-22 01:37:41,00:40:39,,Doctor Who: Season 5: The Time of Angels (Episode 4),,Sony PS3,00:40:48,00:40:48,US (United States)
Dad,2015-01-21 01:49:50,00:41:05,,Doctor Who: Season 5: Victory of the Daleks (Episode 3),,Sony PS3,00:41:05,00:41:05,US (United States)
Dad,2015-01-21 01:35:56,00:07:21,,Doctor Who: Season 5: The Beast Below (Episode 2),,Sony PS3,00:41:15,00:41:15,US (United States)
Dad,2015-01-21 01:01:21,00:33:53,,Doctor Who: Season 5: The Beast Below (Episode 2),,Sony PS3,00:33:55,Not latest view,US (United States)
Dad,2015-01-21 00:59:54,00:00:02,,Doctor Who: Season 5: The Beast Below (Episode 2),,Sony PS3,00:00:11,Not latest view,US (United States)
Dad,2015-01-19 00:51:00,00:21:55,,Doctor Who: Season 5: The Eleventh Hour (Episode 1),,Amazon Kindle Fire 2011,01:04:38,01:04:38,US (United States)
